,kanji,location,year,incidence_ratio,調査年,地域,総人口【人】,日本人人口【人】,未婚人口（15歳以上）【人】,有配偶人口（15歳以上）【人】,離別人口（15歳以上）【人】,外国人人口【人】,死亡数【人】,年齢調整死亡率【‐】,転入者数【人】,転出者数【人】,入国者数（日本人）【人】,出国者数（日本人）【人】,従業も通学もしていない人口【人】,自市区町村で従業・通学している人口【人】,流出人口（県内他市区町村で従業・通学している人口）【人】,流出人口（他県で従業・通学している人口）【人】,流入人口（県内他市区町村に常住している人口）【人】,流入人口（他県に常住している人口）【人】,昼間人口【人】,高齢単身世帯数（65歳以上の者1人）【世帯】,母子世帯数【世帯世帯数【世帯】,平均婚姻年齢（初婚の夫）【歳婚姻年齢（初婚の夫）【歳】,農業就業人口（販売農家）【人】,幼稚園教員数【人】,幼稚園在園者数【人】,幼稚園在園者数（公立）【人】,小学校教員数【人】,小学校児童数（公立）【人】,小学校児童数【人】,中学校教員数【人】,中学校生徒数（公立）【人】,中学校生徒数【人】,中学校卒業者のうち進学者数【人】,中学校卒業者のうち就職者数【人】,高等学校教員数【人】,高等学校生徒数【人】,高等学校生徒数（全日制）【人】,高等学校生徒数（定時制）【人】,高等学校生徒数（国立）【人】,高等学校生徒数（公立）【人】,高等学校生徒数（私立）【人】,高等学校生徒数（通信制）【人】,高等学校卒業者のうち進学者数【人】,高等学校卒業者のうち専修学校等入学者数【人】,高等学校卒業者のうち就職者数【人】,高等学校卒業者の就職者のうち県内就職者数【人】,高等学校卒業者のうち家事手伝い・外国の大学入学者・進路未定者数【人】,高等学校卒業者の進学希望者数（新規高等学校卒業者）【人】,短期大学教員数【人】,大学教員数【人】,短期大学学生数【人】,大学学生数【人】,大学学生数（国立）【人】,大学学生数（公立）【人】,大学学生数（私立）【人】,短期大学卒業者のうち進学者数【人】,短期大学卒業者のうち就職者数【人】,短期大学卒業者のうち家事手伝い・進路未定者数【人】,大学卒業者のうち進学者数【人】,大学卒業者のうち就職者数【人】,大学卒業者のうち家事手伝い・進路未定者数【人】,最終学歴人口（卒業者総数）【人】,最終学歴人口（小学校・中学校・高小）【人】,最終学歴人口（高校・旧中）【人】,最終学歴人口（短大・高専）【人】,最終学歴人口（大学・大学院）【人】,未就学者数【人】,労働力人口【人】,就業者数【人】,就業者数・主に仕事【人】,就業者数・家事のほか仕事【人】,就業者数・通学のかたわら仕事【人】,就業者数・休業者【人】,完全失業者数【人】,非労働力人口【人】,非労働力人口・家事【人】,非労働力人口・通学【人】,非労働力人口・その他【人】,15歳以上人口（就業構造基本調査結果）【千人】,農林漁業者【人】,農林漁業雇用者【人】,会社団体役員【人】,商店主【人】,工場主【人】,サービス・その他の事業主【人】,専門職業者【人】,技術者【人】,教員・宗教家【人】,文筆家・芸術家・芸能家【人】,管理職【人】,事務職【人】,販売人【人】,技能者【人】,労務作業者【人】,個人サービス人【人】,保安職【人】,65歳以上の単身者世帯（完全失業者数）【世帯】,65歳以上の単身者世帯（非労働力人口）【世帯】,第1次産業就業者数【人】,第2次産業就業者数【人】,第3次産業就業者数【人】,役員数【人】,雇人のある業主数【人】,雇人のない業主数【人】,家族従業者数【人】,自営業主及び家族従業者数【人】,専門的・技術的職業従事者数（‐2005）【人】,管理的職業従事者数（‐2005）【人】,事務従事者数（‐2005）【人】,販売従事者数（‐2005）【人】,農林漁業作業者数（‐2005）【人】,運輸・通信従事者数（‐2005）【人】,保安職業従事者数（‐2005）【人】,サービス職業従事者数（‐2005）【人】,継続就業希望者数【千人】,追加就業希望者数【千人】,転職希望者数【千人】,就業休止希望者数【千人】,非就業希望者数【千人】,継続就業者数【千人】,転職者数【千人】,離職者数【千人】,新規就業者数【千人】,継続非就業者数【千人】,所定内実労働時間数（〜2019）【時間】,超過実労働時間数（〜2019）【時間】,所定内実労働時間数【時間】,超過実労働時間数【時間】,きまって支給する現金給与額（〜2019）【千円】,所定内給与額（〜2019）【千円】,女性パートタイムの給与（〜2019）【円パートタイムの給与（〜2019）【円】,労働日数【日】,新規学卒者初任給（高校）【千円】,新規学卒者初任給（大学）【千円】,ボランティア活動行動者率（10歳以上）【％】,スポーツ行動者率（10歳以上）【％】,旅行・行楽行動者率（10歳以上）【％】,旅行行動者率（10歳以上）【％】,海外旅行行動者率（10歳以上）【％】,国内旅行行動者率（10歳以上）【％】,行楽行動者率（10歳以上）【％】,学習・自己啓発・訓練行動者率（10歳以上）【％】,趣味・娯楽行動者率（10歳以上）【％】,テレビ・ラジオ・新聞・雑誌行動者率（10歳以上）【％】,インターネットの利用行動者率（10歳以上）【％】,平均余命（0歳）【年】,健康寿命【年】,身長（中学2年）【ｃｍ】,身長（高校2年）【ｃｍ】,体重（小学5年）【ｋｇ】,体重（中学2年）【ｋｇ】,体重（高校2年）【ｋｇ】,50ｍ走（小学5年）【秒】,50ｍ走（中学2年）【秒】,ソフトボール投げ（小学5年）【ｍ】,ハンドボール投げ（中学2年）【ｍ】,立ち幅跳び（小学5年）【ｃｍ】,立ち幅跳び（中学2年）【ｃｍ】,2500ｇ未満の出生数【人】,生活習慣病による死亡者数【人】,悪性新生物による死亡者数【人】,高血圧性疾患による死亡者数【人】,食事の平均時間（10歳以上）【分】,2次活動の平均時間（10歳以上）【分】,仕事の平均時間（10歳以上）【分】,学業の平均時間（10歳以上）【分】,家事の平均時間（10歳以上）【分】,介護・看護の平均時間（10歳以上）【分】,育児の平均時間（10歳以上）【分】,買い物の平均時間（10歳以上）【分】,3次活動の平均時間（10歳以上）【分】,移動の平均時間（通勤・通学を除く）（10歳以上）【分】,テレビ・ラジオ・新聞・雑誌の平均時間（10歳以上）【分】,休養・くつろぎの平均時間（10歳以上）【分】,学習・自己啓発・訓練の平均時間（学業以外）（10歳以上）【分】,趣味・娯楽の平均時間（10歳以上）【分】,スポーツの平均時間（10歳以上）【分】,ボランティア活動・社会参加活動の平均時間（10歳以上）【分】,交際・付き合いの平均時間（10歳以上）【分】,受診・療養の平均時間（10歳以上）【分】,分類不能の職業従事者数（‐2005）【人】,生産工程・労務作業者数（‐2005）【人】,自市区町村で従業している就業者数【人】,県内他市区町村で従業している就業者数【人】,他県で従業している就業者数【人】,県内就業者数【人】,他市区町村への通勤者数【人】,他県に常住している就業者数【人】,他市区町村からの通勤者数【人】,新規求職申込件数（一般）【件】,月間有効求職者数（一般）【人】,女性パートタイム労働者数（〜2019）【１０人パートタイム労働者数（〜2019）【１０人】,心疾患（高血圧性を除く）による死亡者数【人】,脳血管疾患による死亡者数【人】,自殺者数【人】,不慮の事故による死亡者数【人】,感染症及び寄生虫症による死亡者数【人】,結核による死亡者数【人】,呼吸器系の疾患による死亡者数【人】,肺炎による死亡者数【人】
0,北海道,Hokkaidō,1991,0.7949580778819139,1991,北海道,1.074917371,1.075055188,0.794958617,1.004914771,1.778313396,0.95532413,0.763788567,0.561572982,0.698925471,0.729925073,0.796878013,0.79814337,2.285864348,0.881299484,0.549068367,0.336289823,0.550015548,0.252451781,1.077402681,3.749518291,0.151034413,0.921708185,1.108527771,7.922755741,0.977561165,0.923033151,0.500862183,0.95274251,0.956274599,0.327442188,0.952317118,0.960975378,0.976944955,0.530482257,0.147374365,0.985724477,0.998136286,0.723679546,0.981352393,0.974864495,1.026867276,1.451636905,1.253027045,0.753905414,1.068018642,1.221516536,1.168421053,0.862707497,0.377272727,0.065459306,3.808573854,0.237798011,0.305752728,0.261261261,0.196960751,0.960556845,4.382239382,7.235294118,0.116003387,0.23723834,0.323481117,1.130188034,1.278343205,1.123318458,2.254157386,0.203947243,0.990600634,0.708984967,0.717521928,0.486963748,36.67495039,0.757216361,0.622431986,0.510707964,2.606952009,47.992292,0.900082022,1.094459041,1.115885032,0.865959371,0.482715911,0.151994611,0.461261688,0.076056601,0.20760707,0.207089667,0.912319311,0.818440763,0.700355263,0.019844792,1.538155045,0.74408635,0.373762382,0.550170334,2.303790532,0.028291428,0.897169519,4.770970651,0.801958006,0.484509955,0.815143408,0.29974783,0.211831247,0.305032984,3.686177412,0.871502016,0.834360992,0.100645234,1.589363314,0.693006122,0.785572332,0.054855621,0.02930859,2.15197242,0.676087212,0.604880315,0.789003064,2.026235924,2.185722595,0.663981348,0.969923082,2.157065026,2.120238567,2.45734702,0.972222222,0.444444444,0.978114486,0.578340326,0.5907743,0.617067834,1.179731918,0.955357482,0.93463035,0.98531053,1.006981211,0.861093939,1.005691143,0.974095126,0.856346675,0.980519092,1.065873571,0.985229054,0.939762132,1.030721299,0.763097546,1.082595,1.0388256,0.970606629,0.926972909,0.985875706,0.958579882,0.862012987,1.056204136,1.107068509,0.59609723,0.629196168,0.946840472,0.831063312,1.193398958,0.804085632,0.626182255,1.579439252,1.064196643,1.049780159,0.481309774,0.861043444,16.43332828,4.31,10.845,3.203517316,0.919384338,0.94439707,0.95567069,1.081337843,0.947475711,0.689949714,0.498467475,1.198642857,0.868106977,1.319950244,1.000792397,0.467527344,0.859477731,0.489362642,0.250756896,0.718888817,0.45898065,0.201748954,0.468208656,0.619766883,0.710348584,0.321874933,0.902103155,1.088195991,0.557971014,0.376770538,0.795759503,0.285714286,0.803359124,0.892761472
1,北海道,Hokkaidō,1990,0.79921850109596,1990,北海道,1.072593416,1.073711125,0.899378081,1.000195381,1.962826483,0.899933584,0.779845863,0.564499075,0.700558472,0.736656488,0.780756135,0.781642504,2.493781437,0.783908532,0.521677335,0.044378698,0.521677335,0.050113895,1.073854543,3.7396492,0.147151019,0.921428571,1.108375931,7.882226981,0.978149575,0.919731512,0.458282718,0.952646493,0.956517329,0.290156794,0.95241612,0.959812135,0.972540649,0.517455392,0.140882424,0.988221003,0.999253517,0.752063213,0.593223806,0.975579409,1.036835909,1.482863671,1.258667267,0.712134251,1.111352223,1.296975822,1.307967771,0.869623087,0.390697674,0.0659876,3.89098187,0.217791411,0.287076826,0.230246389,0.1750136,0.923076923,4.889145497,8.296875,0.100375235,0.217358679,0.353703704,1.129319751,1.263095723,1.198324484,2.027901241,0.185837095,0.98382638,0.650676635,0.655180102,0.44415314,47.54965873,0.644677996,0.577686916,0.539257548,2.672610234,57.41069804,0.857081909,0.92050367,1.115776952,0.859833728,0.500135044,0.159842374,0.569567144,0.064253144,0.239882886,0.188638494,0.934162629,0.729420394,0.691717791,0.016916845,1.418792462,0.717121549,0.277350411,0.571432462,2.305706975,0.026396733,0.545293073,4.566358143,0.774455676,0.376074361,0.762797978,0.268972191,0.287557894,0.318208246,3.685480546,0.879624572,0.759119807,0.10792552,1.453162083,0.681779981,0.784050961,0.051640479,0.025630073,2.192284203,0.675290103,0.592613077,0.731834153,2.235099075,2.20309246,0.662527959,0.730544732,2.279078157,1.866520772,2.359895888,0.962566845,0.444444444,0.964435923,0.574793318,0.590548465,0.61447619,1.088043927,0.951382081,0.949055053,0.984898614,1.001018025,0.862595068,1.022948792,0.998478104,0.794768825,1.007367581,1.063881298,0.979117089,0.931341395,1.032012272,0.838036299,1.08259548,1.050535147,0.971715902,0.928571429,0.980225989,0.948412698,0.86504065,1.055879201,1.107756862,0.609033924,0.633732624,0.950119693,0.830416209,1.139028476,0.824992301,0.642171518,1.709090909,1.096910357,1.050317343,0.547126792,0.869175772,17.14265152,4.153333333,10.91333333,3.110464785,0.917493655,0.92776988,0.95801887,1.074041321,1.035407259,0.683589639,0.6588071,1.225142857,0.856027228,2.048207792,0.786446469,0.410730632,0.727252606,0.468043949,0.037630104,0.65708088,0.463205314,0.040438299,0.464346225,0.598067976,0.678408576,0.31792555,0.946898263,1.051924799,0.532094595,0.366258741,0.799892605,0.347826087,0.804546664,0.898185513
2,北海道,Hokkaidō,1993,0.7856416498146999,1993,北海道,1.078079179,1.078222549,0.796067637,1.00274531,1.77756434,1.05555273,0.780297282,0.534391423,0.6990016,0.732191201,0.911671529,0.912361231,2.300822894,0.880490098,0.548882506,0.352295037,0.549755858,0.255472333,1.076688572,3.70567959,0.143352192,0.928825623,1.110071665,7.767395626,0.977800361,0.986080481,0.581974799,0.952707954,0.956623863,0.375980346,0.952100382,0.958655677,0.984309842,0.377085651,0.158957385,0.99236595,1.003887595,0.747106481,0.618777178,0.978584884,1.042895226,0.549545119,1.232947916,0.828792255,0.955227239,1.046735515,1.38252603,0.890810811,0.370967742,0.079552517,3.867199309,0.3029431,0.365722786,0.347438753,0.265707003,1.103092784,3.551745254,6.374603175,0.152335816,0.246724891,0.424390244,1.130502899,1.285744413,1.102101763,2.266428689,0.23113851,0.984456277,0.709899055,0.718840283,0.480465663,32.81513962,0.766396423,0.679574236,0.533621903,2.415923011,34.42639666,0.899590099,1.151457718,1.115914811,0.858609508,0.497221669,0.149524543,0.492805209,0.078816482,0.208849731,0.227561474,0.894771843,0.855649586,0.730822016,0.036263384,1.53572304,0.728705819,0.374221259,0.573902247,2.295343793,0.035656317,0.628600499,4.684740654,0.822074561,0.480985637,0.824424537,0.305821106,0.217281908,0.306929098,3.780223169,0.827189613,0.849600802,0.102368952,1.582303344,0.69086198,0.813209738,0.054969432,0.036288583,2.161974476,0.68603696,0.686962456,0.805377718,1.810887705,2.173681255,0.671864144,0.972121897,1.542703361,1.771092289,2.351713374,0.977272727,0.4,0.978108129,0.557020979,0.607176882,0.629155125,1.104290614,0.952096304,0.942008487,0.985213535,1.006694264,0.859549136,1.00705751,0.973016504,0.846154165,0.978929091,1.064093335,0.99746865,0.93897035,1.026278154,0.76793053,1.084524811,1.038974773,0.968224299,0.928277484,0.969359331,0.947368421,0.858995138,1.056697184,1.10635819,0.588239417,0.627655749,0.945270471,0.830219546,1.153760446,0.822969269,0.633618234,2.028169014,1.072061899,1.048902649,0.550588385,0.844756682,16.58432071,4.266666667,11.23166667,3.153356061,0.919109801,0.944022515,0.952089445,1.073616446,1.019449786,0.684360098,0.616004666,1.026535714,0.857352753,2.048041126,0.970694175,0.465985976,0.861781069,0.492479553,0.254822042,0.717782893,0.473981314,0.207569596,0.476503763,0.657618301,0.760705481,0.321151884,0.912433923,1.170742963,0.548500882,0.47144075,0.776034784,0.333333333,0.787381908,0.884416372
3,北海道,Hokkaidō,1992,0.7900291680031335,1992,北海道,1.076669112,1.076809996,0.794497926,1.002643981,1.772846253,0.986959512,0.783235253,0.548976549,0.700366786,0.724672372,0.843033791,0.843004297,2.288597071,0.882072735,0.548798651,0.328247538,0.54995638,0.267066196,1.076124732,3.680008694,0.154426464,0.925266904,1.106390808,7.977225673,0.978166289,0.91839241,0.531839057,0.952763837,0.95641521,0.353010733,0.951703994,0.958312719,0.975169474,0.507070707,0.153475061,0.98775785,0.999460527,0.738461538,0.987608261,0.975954694,1.031645818,1.188837209,1.271989614,0.779431761,0.986839495,1.103172086,1.384415584,0.906484158,0.37652439,0.072211476,3.823529412,0.262699729,0.331387636,0.275836431,0.222796667,1.035046729,4.542695836,10.41216216,0.14980695,0.240885735,0.361111111,1.128476281,1.278669586,1.131914489,2.314313768,0.219037819,0.990244429,0.708852788,0.71696493,0.480083433,36.88725993,0.751408224,0.542477853,0.494452878,2.388372296,73.86749387,0.878327583,1.159888929,1.114635251,0.86499326,0.500992146,0.149946849,0.491137762,0.074683909,0.209088166,0.211837158,0.888999246,0.850458767,0.710363942,0.017310302,1.53799891,0.741510274,0.374659478,0.55914713,2.289995222,0.029818135,0.85263937,4.700395386,0.814470551,0.482472834,0.864465309,0.299851039,0.214233659,0.309890395,4.102922714,0.87175501,0.839027581,0.101608417,1.588269764,0.691194352,0.797417319,0.055417499,0.029926423,2.144063424,0.656842105,0.704918033,0.883116883,2.518518519,2.157276995,0.651663405,0.935064935,2.256410256,1.982142857,2.37,0.966850829,0.466666667,0.978353319,0.578226107,0.604492188,0.624423145,1.178889965,0.952409684,0.957633309,0.985152978,1.008755802,0.862204047,1.014516096,0.974588198,0.803975036,0.979439546,1.0656594,0.991988322,0.940308072,1.031538207,0.765045849,1.078725089,1.039252225,0.971822167,0.931644078,0.983240223,0.970588235,0.85942492,1.060945154,1.107002924,0.590039836,0.630478489,0.946712211,0.830829975,1.19047619,0.821707138,0.645308587,1.695238095,1.07261499,1.048565807,0.550391245,0.863765405,16.5657823,4.245,10.245,3.159824093,0.919231778,0.945338787,0.955675633,1.076644714,1.032179154,0.681031072,0.61911659,1.267238095,0.869194913,1.326870879,1.026535177,0.466236505,0.86101616,0.492617975,0.246403458,0.71000292,0.4680842,0.207934138,0.471728648,0.644587382,0.748839604,0.322913861,0.948497854,1.055604982,0.52484472,0.46283449,0.807279925,0.55,0.796172301,0.88559237
4,北海道,Hokkaidō,1994,0.7822557952424211,1994,北海道,1.07942899,1.079574624,0.791532493,1.001556902,1.772483718,1.052021413,0.763701422,0.528678981,0.689253031,0.733071128,0.970589815,0.974099046,2.004496219,0.888846598,0.548919598,0.330143511,0.54973204,0.258026207,1.077392837,3.644602223,0.142630916,0.928825623,1.016618245,7.597678917,0.97676269,0.986596406,0.618880094,0.953033962,0.956549466,0.396632733,0.944345832,0.950833481,0.972251493,0.335172414,0.165289946,0.995231541,1.006109734,0.757015047,0.935037641,0.977614642,1.059564625,0.548487758,1.201801415,0.869382136,0.910790075,0.970953972,1.420138889,0.910088965,0.38647343,0.080565806,3.922349764,0.342282254,0.3897395,0.411894273,0.312807808,1.13345521,3.529893014,8.489177489,0.183687457,0.282179521,0.463000679,1.130157614,1.285477732,1.092633983,2.267961962,0.237422463,0.990994325,0.71124796,0.718972987,0.486477812,33.19467544,0.793404498,0.750497777,0.550231426,2.166790798,34.27433136,0.899873271,1.157333895,1.115829361,0.859276657,0.531425731,0.149903713,0.492866747,0.079544256,0.209132993,0.230922023,0.886195351,0.865819643,0.756826155,0.043580805,1.535942846,0.725806499,0.373120607,0.589065368,2.298530195,0.038315421,0.625246253,4.625117025,0.823541485,0.478866176,0.894669758,0.311279242,0.212761912,0.303084473,3.746596544,0.824876581,0.853613719,0.104687881,1.590093634,0.69169808,0.81003426,0.055533607,0.037475999,2.138525792,0.690423256,0.769334286,0.79744474,1.621065977,2.1297437,0.674963234,0.987862283,1.463795421,1.770591802,2.225654257,0.966292135,0.428571429,0.978063969,0.539539239,0.609476618,0.62972973,1.179539236,0.951487418,0.935236769,0.985454693,1.001122788,0.857254281,1.023386838,0.986972459,0.869419342,0.985055651,1.06489692,0.992918821,0.967281135,1.028794335,0.774250603,1.084040396,1.038595475,0.971857411,0.929453263,1.022922636,0.962376238,0.8546042,1.055144781,1.106869893,0.59580087,0.628062637,0.9441606,0.830355917,1.168769716,0.802916483,0.651964942,1.971014493,1.066453389,1.05065182,0.560275865,0.845761177,10.6886643,4.29,11.30666667,3.12015454,0.91916445,0.951984446,0.95343159,1.073049789,1.005803946,0.705363284,0.582242669,0.930365079,0.900139728,1.598036436,0.935950706,0.464098504,0.869349155,0.494965426,0.239481491,0.718596685,0.477745635,0.213211069,0.477058558,0.671064179,0.748547339,0.320642311,0.893326462,1.049339207,0.516178737,0.404127257,0.87707314,0.341176471,0.784113838,0.88648205
5,北海道,Hokkaidō,1995,0.7798511970042866,1995,北海道,1.079885079,1.080916832,0.891662223,0.999518698,1.912866559,0.925375838,0.772848115,0.526196865,0.690366621,0.7271054,0.716685632,0.716100514,2.433516604,0.796164057,0.546627603,0.046319921,0.546627603,0.093917963,1.081254917,3.60207678,0.132730338,0.932384342,1.087592923,7.778431373,0.97760681,0.919395839,0.672113622,0.953572857,0.955623986,0.429501302,0.945288688,0.949611711,0.963300416,0.281582953,0.177340318,0.998203604,1.008146504,0.776692847,0.716583863,0.983066223,1.05316274,0.556506849,1.182641668,0.870015368,0.928868442,0.983334977,1.392317652,0.933182784,0.396440129,0.083079423,3.70324748,0.379028496,0.419386055,0.467707594,0.352949936,0.867003367,3.52768937,4.72361809,0.199305556,0.320528707,0.486229344,1.129682493,1.273913523,1.190528303,2.227574435,0.244085895,0.986122067,0.672812418,0.676014904,0.441587153,36.96401985,0.778305545,0.648504653,0.605936272,2.62188001,45.65810636,0.87273872,0.944673919,1.1157856,0.824566423,0.599796414,0.171514399,0.580318582,0.06982625,0.219404838,0.211971805,0.944301164,0.90053048,0.765547012,0.017877071,1.493450514,0.707610052,0.291604739,0.623595651,2.307340781,0.043439605,0.606516291,4.594309214,0.774085207,0.371995492,0.800896484,0.283437887,0.270327151,0.28497341,3.780395137,0.823104013,0.822155625,0.111989658,1.517607065,0.686810205,0.771418508,0.061176057,0.041522848,2.162759929,0.692010353,0.602026422,0.754765639,2.084479094,2.202863831,0.671752514,0.795823487,2.273453411,1.768907416,2.270149481,0.966292135,0.4,0.963680877,0.550696193,0.624883068,0.646657572,1.102782117,0.95257998,0.932685635,0.983964025,1.005459901,0.823374999,1.023024834,0.999420218,0.822749527,1.006837419,1.063714154,0.971032331,0.93605647,1.025237384,0.806777764,1.089472309,1.050542034,0.969451372,0.927315358,0.991596639,0.947162427,0.8672,1.049222693,1.104771025,0.586318076,0.635583429,0.941874869,0.830966607,1.161185984,0.792526837,0.621843353,2.090909091,1.09556517,1.052583233,0.548756872,0.8516738,17.24320707,4.145,11.45833333,3.090949634,0.917928908,1.044414624,0.95793427,1.074305642,0.942209883,0.686475414,0.640148983,1.084380952,0.889613933,2.073905483,0.852925317,0.422295252,0.75273664,0.495710522,0.042481723,0.677935532,0.491037908,0.078490114,0.492863538,0.682392788,0.757669764,0.317969691,0.921052632,1.037742382,0.496075353,0.435772358,0.779816514,0.425,0.693269803,0.792129162
6,北海道,Hokkaidō,1996,0.778425787286983,1996,北海道,1.081081081,1.081259151,0.790531143,1.003753493,1.716481036,1.043786659,0.778350065,0.52506465,0.694256882,0.729771218,1.020861746,1.024967323,2.266971192,0.879506291,0.548827286,0.356990505,0.549642405,0.25866207,1.082661069,3.728311847,0.139754284,0.93594306,1.078126582,7.809248555,0.977130082,0.985747546,0.711407266,0.953706991,0.955642442,0.45545977,0.951060865,0.957731801,0.976894776,0.286594761,0.186395835,0.993079193,1.002503869,0.785869094,0.751967969,0.982744513,1.030497103,0.613653797,1.162891372,0.917735135,0.939493433,1.003362757,1.326148841,0.93887547,0.409395973,0.083366733,3.473846833,0.40662437,0.43650108,0.537178596,0.38458565,0.753577107,3.188962208,4.204787234,0.273793103,0.395486298,0.564896755,1.130946128,1.289352979,1.088980334,2.274283766,0.25656777,0.993743053,0.71366828,0.72145842,0.489805338,32.45183136,0.810615886,0.754689071,0.55827921,2.295201506,32.9739812,0.88960633,0.910873341,1.115858881,0.855136833,0.516979081,0.168002141,0.451246831,0.077188868,0.211444633,0.239588796,0.915470699,0.885691752,0.756566845,0.044260444,1.553873747,0.723096451,0.372230467,0.608201978,2.29430065,0.042179996,0.614898845,4.710101881,0.823954126,0.471245472,0.879950521,0.31220115,0.21119133,0.307144799,3.688250133,0.682257668,0.838859626,0.111290463,1.596814347,0.699445337,0.811667249,0.05593133,0.043142779,2.142122437,0.692712895,0.740881497,0.754148941,1.62233354,2.135777407,0.674683089,1.004153082,1.462449744,1.318876082,2.284332777,0.965714286,0.461538462,0.965415726,0.546538462,0.644282547,0.661527921,1.180629147,0.948914713,0.926388889,0.984890945,1.195883673,0.856613103,1.003703704,0.967095851,0.908045977,0.974499561,1.065789383,0.958334395,0.941677903,1.032375547,0.774631298,1.084075542,1.040121391,0.968244085,0.930123312,1.024930748,0.953307393,0.862619808,1.047450271,1.10720624,0.630879751,0.629664688,0.943467773,0.830518854,1.207849641,0.795068715,0.638771973,1.839506173,1.065934066,1.007211538,0.506329114,0.8,15.3,4.0,17.0,3.1,0.954773869,0.888888889,0.97005988,1.061728395,0.909090909,0.688888889,0.470588235,1.0,1.037037037,1.75,0.91924756,0.467201499,0.861258648,0.512048,0.273878317,0.717792068,0.481992291,0.209991576,0.482609176,0.683860968,0.754500573,0.325918244,0.953985932,0.968296796,0.429787234,0.442810458,0.817955112,0.442307692,0.705901857,0.771786492
7,北海道,Hokkaidō,1997,0.7792830313119389,1997,北海道,1.082602339,1.08275357,0.792310916,1.004483494,1.779866414,1.02835941,0.776657619,0.531502591,0.688248657,0.754490003,1.083851183,1.084598512,2.284067979,0.879689419,0.548908374,0.349225571,0.549534807,0.266590523,1.082585425,3.668962665,0.143659374,0.939501779,1.093258202,8.100790514,0.979383004,0.975701069,0.761834198,0.953821502,0.955734161,0.472987067,0.953025548,0.959143931,0.977275366,0.239092496,0.191213353,0.988395938,1.000051579,0.736806947,0.720045389,0.983916603,1.004656046,0.676462871,1.047911666,0.926211454,0.901044932,0.99199806,1.528784648,0.914398504,0.427101201,0.089602874,3.428376224,0.426274924,0.445965104,0.554448871,0.409591763,1.043478261,4.154863078,5.131736527,0.278711485,0.418675958,0.628028504,1.129637984,1.290454649,1.097390934,2.308018929,0.246867721,0.986503118,0.711906629,0.720014161,0.492444479,26.70208912,0.831444278,0.679032191,0.555675544,2.551717192,33.82669556,0.887555056,0.933403807,1.115687993,0.812524375,0.458001416,0.152649562,0.49362066,0.079210589,0.21235165,0.229764209,0.9113393,0.919159977,0.728886288,0.029676021,1.547429429,0.727235887,0.372368966,0.602786147,2.291372599,0.039430008,0.606356844,4.664231327,0.775967926,0.477210196,0.827963255,0.303377416,0.217940058,0.304500297,3.724209139,0.793494844,0.848631186,0.104431241,1.585076323,0.693022463,0.761959729,0.056900421,0.039310928,2.151833104,0.678951099,0.647887324,0.762430939,1.783783784,2.234883721,0.658130602,1.029850746,1.644067797,1.557142857,2.379844961,0.976608187,0.5,0.96493293,0.547379953,0.618465301,0.637450199,1.088021976,0.956364085,0.959644323,0.984774705,1.004028838,0.83104882,1.020093768,0.986577949,0.85923412,0.985493993,1.063256853,0.979346024,0.979440014,1.026079679,0.813788659,1.085972343,1.040345568,0.963997517,0.92899061,0.973045822,0.927619048,0.844690967,1.053512674,1.104795233,0.601474262,0.633192637,0.940904078,0.831199721,1.139978791,0.791959935,0.627554142,1.876712329,1.059507983,1.03295608,0.554900909,0.84064484,16.15767677,4.501666667,11.70166667,3.044982823,0.939410401,0.952177911,0.954827565,1.071979745,0.941343329,0.708540342,0.493738934,1.230404762,0.868869095,1.966341991,0.845203301,0.46987053,0.861767973,0.496886454,0.249473231,0.71839394,0.47177584,0.207832139,0.474525659,0.671186747,0.734177791,0.321350569,0.973474801,0.97619881,0.532324622,0.452020202,0.869249395,0.480769231,0.679049939,0.788916877
